timestamp,open,high,low,close,volume
2025-07-07 02:50:00,109428.38,109444.79,109382.36,109398.3,21.4608
2025-07-07 02:55:00,109398.31,109398.31,109364.52,109364.52,15.85077
2025-07-07 03:00:00,109364.53,109460.57,109364.52,109400.01,28.81783
2025-07-07 03:05:00,109400.01,109450.0,109400.0,109439.52,10.68397
2025-07-07 03:10:00,109439.52,109442.53,109408.48,109408.48,9.26513
2025-07-07 03:15:00,109408.49,109450.0,109408.28,109449.99,15.60531
2025-07-07 03:20:00,109450.0,109465.6,109438.0,109463.99,14.57673
2025-07-07 03:25:00,109464.0,109700.0,109463.99,109615.99,86.93034
2025-07-07 03:30:00,109616.0,109616.0,109515.04,109531.27,28.91939
2025-07-07 03:35:00,109531.28,109600.0,109531.27,109575.36,38.37111
2025-07-07 03:40:00,109575.35,109584.62,109519.43,109536.22,36.53136
2025-07-07 03:45:00,109536.23,109536.23,109400.0,109450.01,34.06198
2025-07-07 03:50:00,109450.0,109450.0,109400.0,109400.01,7.71285
2025-07-07 03:55:00,109400.0,109400.01,109368.17,109389.47,15.09022
2025-07-07 04:00:00,109389.46,109447.54,109389.46,109445.99,17.01632
2025-07-07 04:05:00,109445.99,109445.99,109333.27,109333.66,17.1267
2025-07-07 04:10:00,109333.66,109345.0,109300.0,109327.67,23.77687
2025-07-07 04:15:00,109327.67,109368.42,109269.66,109287.92,16.85497
2025-07-07 04:20:00,109287.93,109287.93,109228.0,109228.0,13.25932
2025-07-07 04:25:00,109228.01,109244.0,109204.94,109232.01,11.40747
2025-07-07 04:30:00,109232.0,109246.68,109206.4,109216.01,26.03264
2025-07-07 04:35:00,109216.01,109216.01,109206.4,109207.12,6.05798
2025-07-07 04:40:00,109207.11,109207.12,109143.62,109143.63,21.07827
2025-07-07 04:45:00,109143.62,109196.23,109128.72,109190.0,15.89514
2025-07-07 04:50:00,109190.0,109190.01,109141.45,109141.45,12.31558
2025-07-07 04:55:00,109141.45,109141.46,109128.72,109128.73,3.25691
2025-07-07 05:00:00,109128.73,109196.78,109128.17,109192.49,19.68728
2025-07-07 05:05:00,109192.5,109192.5,109128.0,109162.02,12.92552
2025-07-07 05:10:00,109162.01,109174.0,109130.63,109142.99,18.89006
2025-07-07 05:15:00,109143.0,109196.78,109133.18,109151.96,8.90245
2025-07-07 05:20:00,109151.96,109186.48,109128.89,109160.41,11.70605
2025-07-07 05:25:00,109160.41,109182.24,109125.31,109125.32,23.95505
2025-07-07 05:30:00,109125.31,109125.32,109050.0,109119.09,20.86915
2025-07-07 05:35:00,109119.09,109198.45,109119.09,109157.99,15.71338
2025-07-07 05:40:00,109158.0,109201.65,109157.91,109164.0,16.88861
2025-07-07 05:45:00,109164.01,109164.01,109112.0,109112.0,10.13162
2025-07-07 05:50:00,109112.01,109112.01,109035.22,109035.22,11.47156
2025-07-07 05:55:00,109035.22,109080.0,109035.21,109079.99,13.71082
2025-07-07 06:00:00,109079.99,109080.0,109000.0,109034.61,48.40278
2025-07-07 06:05:00,109034.62,109095.38,109033.13,109095.37,9.92325
2025-07-07 06:10:00,109095.38,109170.64,109095.37,109136.0,11.30018
2025-07-07 06:15:00,109136.01,109160.07,109133.08,109151.03,41.13817
2025-07-07 06:20:00,109151.03,109174.87,109131.82,109169.76,26.2343
2025-07-07 06:25:00,109169.76,109169.76,109150.0,109150.01,5.69777
2025-07-07 06:30:00,109150.0,109150.01,109061.07,109061.07,48.39463
2025-07-07 06:35:00,109061.07,109061.08,108930.0,108939.92,19.28728
2025-07-07 06:40:00,108939.92,108939.92,108822.2,108822.2,40.98257
2025-07-07 06:45:00,108822.21,108842.71,108819.19,108833.01,31.68695
2025-07-07 06:50:00,108833.0,108888.54,108797.81,108797.81,31.03958
2025-07-07 06:55:00,108797.82,108797.82,108769.23,108774.5,34.24061
2025-07-07 07:00:00,108774.5,108819.0,108774.5,108817.94,31.30985
2025-07-07 07:05:00,108817.94,108817.95,108654.94,108777.99,74.98236
2025-07-07 07:10:00,108777.31,108880.0,108765.87,108870.18,35.89571
2025-07-07 07:15:00,108870.17,108899.97,108860.5,108860.5,84.5082
2025-07-07 07:20:00,108860.5,108939.71,108860.5,108919.94,23.73129
2025-07-07 07:25:00,108919.95,108965.57,108918.1,108918.11,12.74902
2025-07-07 07:30:00,108918.1,108930.19,108865.38,108930.18,21.57645
2025-07-07 07:35:00,108930.17,108960.0,108930.17,108960.0,14.50451
2025-07-07 07:40:00,108959.99,108960.0,108919.57,108925.13,12.83858
2025-07-07 07:45:00,108925.13,108969.76,108925.12,108965.0,19.36763
2025-07-07 07:50:00,108964.99,109061.08,108964.99,109061.07,9.11053
2025-07-07 07:55:00,109061.07,109061.08,109046.0,109061.08,11.0608
2025-07-07 08:00:00,109061.07,109061.08,109015.38,109050.99,13.83382
2025-07-07 08:05:00,109050.99,109074.0,109015.0,109015.0,8.54264
2025-07-07 08:10:00,109015.0,109015.01,108910.99,108910.99,12.54949
2025-07-07 08:15:00,108910.99,108924.93,108880.0,108896.75,27.51155
2025-07-07 08:20:00,108896.75,108936.0,108896.74,108923.78,16.84915
2025-07-07 08:25:00,108923.77,108923.78,108892.45,108894.01,13.44651
2025-07-07 08:30:00,108894.0,108954.98,108860.5,108895.79,17.87854
2025-07-07 08:35:00,108895.8,109003.52,108895.79,109003.51,15.81182
2025-07-07 08:40:00,109003.51,109087.86,109003.51,109044.0,18.39261
2025-07-07 08:45:00,109043.99,109044.0,108937.28,108960.01,24.76234
2025-07-07 08:50:00,108960.0,109025.64,108960.0,109025.64,21.19207
2025-07-07 08:55:00,109025.64,109074.42,109009.54,109011.7,20.72589
2025-07-07 09:00:00,109011.7,109011.71,108871.49,108871.49,37.31657
2025-07-07 09:05:00,108871.49,108871.5,108841.5,108858.07,18.56703
2025-07-07 09:10:00,108858.08,108907.7,108858.07,108907.69,9.65365
2025-07-07 09:15:00,108907.69,108907.69,108800.0,108800.01,12.57985
2025-07-07 09:20:00,108800.01,108846.17,108761.13,108822.98,50.6972
2025-07-07 09:25:00,108822.97,108859.12,108822.9,108859.12,14.18826
2025-07-07 09:30:00,108859.11,108859.12,108810.59,108827.99,17.39136
2025-07-07 09:35:00,108827.99,108900.0,108827.99,108900.0,23.38707
2025-07-07 09:40:00,108899.99,108919.28,108899.99,108914.0,9.9475
2025-07-07 09:45:00,108914.0,108914.0,108780.91,108802.01,10.80898
2025-07-07 09:50:00,108802.01,108813.08,108800.96,108806.7,38.38715
2025-07-07 09:55:00,108806.7,108849.06,108804.19,108849.06,16.56652
2025-07-07 10:00:00,108849.05,108849.06,108785.39,108785.4,30.87546
2025-07-07 10:05:00,108785.39,108792.0,108750.17,108751.46,78.87759
2025-07-07 10:10:00,108751.46,108842.79,108700.01,108840.01,109.00338
2025-07-07 10:15:00,108840.0,108890.82,108811.24,108838.41,63.60237
2025-07-07 10:20:00,108838.42,108899.32,108806.38,108806.38,111.45327
2025-07-07 10:25:00,108806.38,108806.39,108725.2,108725.2,79.91952
2025-07-07 10:30:00,108725.2,108754.0,108710.66,108753.99,72.95415
2025-07-07 10:35:00,108753.99,108796.0,108737.0,108773.81,81.03995
2025-07-07 10:40:00,108773.82,108773.82,108713.15,108737.86,145.6365
2025-07-07 10:45:00,108737.86,108778.82,108715.97,108759.0,58.72456
2025-07-07 10:50:00,108759.0,108759.0,108700.0,108700.0,39.98296
2025-07-07 10:55:00,108700.01,108700.01,108660.14,108664.14,95.05553
2025-07-07 11:00:00,108664.15,108731.37,108664.14,108700.76,71.62172
2025-07-07 11:05:00,108700.76,108708.64,108675.97,108704.56,87.69795
2025-07-07 11:10:00,108704.56,108706.8,108704.55,108705.93,7.45854
2025-07-07 11:15:00,108705.92,108705.93,108634.0,108637.0,20.32119
2025-07-07 11:20:00,108637.0,108675.52,108572.52,108675.51,40.91437
2025-07-07 11:25:00,108675.52,108801.0,108653.08,108750.0,42.76272
2025-07-07 11:30:00,108750.0,108750.0,108708.58,108712.62,17.61221
2025-07-07 11:35:00,108712.62,108712.63,108644.0,108657.47,10.71907
2025-07-07 11:40:00,108657.48,108768.36,108657.47,108756.12,10.46017
2025-07-07 11:45:00,108756.11,108756.12,108653.84,108653.84,16.86331
2025-07-07 11:50:00,108653.85,108653.85,108631.77,108637.06,7.17548
2025-07-07 11:55:00,108637.06,108666.73,108636.83,108642.01,21.7198
2025-07-07 12:00:00,108642.01,108642.02,108555.19,108581.51,37.03957
2025-07-07 12:05:00,108581.51,108588.68,108540.0,108550.54,33.81159
2025-07-07 12:10:00,108550.53,108550.54,108500.01,108518.0,25.84171
2025-07-07 12:15:00,108517.99,108518.0,108413.32,108413.33,96.63951
2025-07-07 12:20:00,108413.33,108440.0,108385.25,108422.78,73.44914
2025-07-07 12:25:00,108422.78,108454.49,108390.32,108422.99,133.27245
2025-07-07 12:30:00,108423.0,108493.96,108413.96,108470.01,44.29903
2025-07-07 12:35:00,108470.01,108497.09,108450.88,108471.15,103.35871
2025-07-07 12:40:00,108471.15,108530.0,108471.14,108488.85,92.02419
2025-07-07 12:45:00,108488.85,108548.28,108443.23,108443.24,52.89025
2025-07-07 12:50:00,108443.24,108460.0,108331.92,108331.93,113.14484
2025-07-07 12:55:00,108331.93,108360.0,108303.83,108346.85,84.16366
2025-07-07 13:00:00,108346.86,108371.0,108312.58,108370.99,44.61816
2025-07-07 13:05:00,108371.0,108400.0,108311.91,108311.92,52.19073
2025-07-07 13:10:00,108311.91,108311.92,108205.27,108262.99,79.62476
2025-07-07 13:15:00,108263.0,108263.0,108019.23,108058.38,93.18405
2025-07-07 13:20:00,108058.38,108269.09,108058.38,108259.6,63.50652
2025-07-07 13:25:00,108259.6,108443.6,108259.6,108422.81,47.00451
2025-07-07 13:30:00,108422.82,108516.0,108128.27,108195.99,75.70244
2025-07-07 13:35:00,108196.0,108248.95,108127.07,108170.86,56.04995
2025-07-07 13:40:00,108170.85,108228.0,108019.23,108150.99,65.11093
2025-07-07 13:45:00,108150.99,108229.96,108019.23,108229.95,58.3773
2025-07-07 13:50:00,108229.95,108334.25,108188.46,108300.0,22.9913
2025-07-07 13:55:00,108300.0,108572.0,108261.42,108536.84,68.24313
2025-07-07 14:00:00,108536.84,108617.52,108354.15,108617.51,49.49342
2025-07-07 14:05:00,108617.52,108660.0,108473.02,108523.0,49.83603
2025-07-07 14:10:00,108523.0,108532.0,108115.26,108155.53,48.26146
2025-07-07 14:15:00,108155.52,108280.0,108075.0,108180.0,46.93418
2025-07-07 14:20:00,108180.0,108259.29,108090.92,108236.04,46.85934
2025-07-07 14:25:00,108236.03,108311.73,108112.39,108143.88,43.93176
2025-07-07 14:30:00,108143.87,108143.88,108032.55,108032.55,53.24663
2025-07-07 14:35:00,108032.56,108090.81,107970.0,108037.33,79.01585
2025-07-07 14:40:00,108037.32,108215.15,108002.36,108189.81,28.34057
2025-07-07 14:45:00,108189.81,108371.99,108189.38,108232.0,29.20559
2025-07-07 14:50:00,108231.95,108272.0,108145.08,108206.0,40.85096
2025-07-07 14:55:00,108206.0,108265.73,108176.0,108223.14,19.71885
2025-07-07 15:00:00,108223.14,108356.0,108223.14,108261.84,29.24134
2025-07-07 15:05:00,108261.84,108366.9,108223.14,108359.77,30.95324
2025-07-07 15:10:00,108359.77,108462.99,108317.99,108448.54,37.48447
2025-07-07 15:15:00,108448.54,108489.5,108323.58,108323.58,20.63792
2025-07-07 15:20:00,108323.59,108438.81,108256.1,108400.0,25.27972
2025-07-07 15:25:00,108400.0,108583.96,108399.99,108547.73,29.39138
2025-07-07 15:30:00,108547.74,108621.45,108526.91,108531.33,40.10109
2025-07-07 15:35:00,108531.32,108544.47,108467.0,108517.68,15.51938
2025-07-07 15:40:00,108517.68,108517.68,108401.27,108468.0,30.0315
2025-07-07 15:45:00,108468.0,108516.58,108414.0,108429.08,28.33593
2025-07-07 15:50:00,108429.07,108438.8,108347.74,108350.45,32.64871
2025-07-07 15:55:00,108350.45,108367.92,108285.72,108292.59,44.53848
2025-07-07 16:00:00,108292.59,108320.0,108273.81,108320.0,79.038
2025-07-07 16:05:00,108319.99,108385.37,108250.0,108385.37,41.79481
2025-07-07 16:10:00,108385.37,108391.88,108285.5,108285.5,17.97607
2025-07-07 16:15:00,108285.5,108493.56,108204.98,108204.98,56.31391
2025-07-07 16:20:00,108204.98,108286.63,107906.25,108090.81,160.54945
2025-07-07 16:25:00,108090.8,108291.84,108000.0,108172.1,42.90825
2025-07-07 16:30:00,108172.1,108307.32,108155.66,108286.0,30.47048
2025-07-07 16:35:00,108285.99,108350.0,108120.0,108230.76,32.26667
2025-07-07 16:40:00,108230.77,108280.0,108188.46,108273.88,40.95233
2025-07-07 16:45:00,108273.88,108315.39,108000.0,108000.01,68.45934
2025-07-07 16:50:00,108000.01,108094.17,107911.12,107989.2,41.86535
2025-07-07 16:55:00,107989.2,108008.42,107914.0,107976.91,27.63544
2025-07-07 17:00:00,107976.91,107976.92,107850.0,107850.0,89.30452
2025-07-07 17:05:00,107850.0,107976.93,107811.0,107852.76,44.71073
2025-07-07 17:10:00,107852.76,108053.4,107848.87,108028.96,17.06518
2025-07-07 17:15:00,108028.95,108064.0,108012.0,108019.24,18.44866
2025-07-07 17:20:00,108019.24,108127.15,107995.97,108020.0,24.17368
2025-07-07 17:25:00,108020.0,108126.12,108000.0,108126.12,16.16017
2025-07-07 17:30:00,108126.12,108354.0,108126.12,108205.01,62.21546
2025-07-07 17:35:00,108205.01,108205.01,108024.34,108046.2,18.7404
2025-07-07 17:40:00,108046.21,108079.24,107937.98,107990.11,24.53035
2025-07-07 17:45:00,107990.1,108076.22,107976.92,108012.16,20.03867
2025-07-07 17:50:00,108012.16,108012.16,107917.86,107922.6,29.07335
2025-07-07 17:55:00,107922.59,107943.16,107893.74,107943.15,17.45225
2025-07-07 18:00:00,107943.16,108013.63,107930.03,108013.63,16.36773
2025-07-07 18:05:00,108013.63,108100.0,107973.95,108090.56,21.84568
2025-07-07 18:10:00,108090.57,108090.57,108033.04,108061.54,12.04719
2025-07-07 18:15:00,108061.54,108062.55,107846.15,107865.57,32.65864
2025-07-07 18:20:00,107865.57,107889.43,107810.93,107828.42,25.46037
2025-07-07 18:25:00,107828.41,107828.56,107526.61,107538.95,191.53596
2025-07-07 18:30:00,107538.96,107626.23,107513.2,107522.53,68.54299
2025-07-07 18:35:00,107522.53,107698.84,107522.52,107698.83,27.74617
2025-07-07 18:40:00,107698.83,107831.13,107693.06,107756.01,36.26957
2025-07-07 18:45:00,107756.0,107828.33,107756.0,107828.33,16.51056
2025-07-07 18:50:00,107828.32,107943.07,107828.32,107943.07,16.79229
2025-07-07 18:55:00,107943.12,108025.98,107943.11,108024.53,26.37383
2025-07-07 19:00:00,108024.53,108170.59,108009.99,108165.19,45.08328
2025-07-07 19:05:00,108165.18,108165.19,108027.76,108041.75,19.11288
2025-07-07 19:10:00,108041.74,108200.0,108038.0,108177.29,24.38938
2025-07-07 19:15:00,108177.3,108308.78,108177.29,108299.4,37.77607
2025-07-07 19:20:00,108299.41,108314.72,108263.64,108283.78,32.04735
2025-07-07 19:25:00,108283.78,108283.8,108207.85,108207.85,20.02684
2025-07-07 19:30:00,108207.85,108253.03,108192.99,108193.01,26.61164
2025-07-07 19:35:00,108193.0,108266.75,108193.0,108232.33,19.62649
2025-07-07 19:40:00,108232.33,108232.33,108110.8,108110.81,22.00389
2025-07-07 19:45:00,108110.8,108110.81,108024.53,108035.0,16.66933
2025-07-07 19:50:00,108035.0,108159.79,108035.0,108111.0,24.954
2025-07-07 19:55:00,108111.0,108152.03,108032.5,108056.68,23.51868
2025-07-07 20:00:00,108056.67,108056.67,107916.94,107916.95,29.19556
2025-07-07 20:05:00,107916.94,107988.11,107866.66,107949.09,27.51587
2025-07-07 20:10:00,107949.1,107981.15,107880.0,107981.14,13.9985
2025-07-07 20:15:00,107981.13,107981.14,107900.0,107948.0,14.29933
2025-07-07 20:20:00,107947.99,108117.11,107933.85,108117.1,14.32248
2025-07-07 20:25:00,108117.11,108117.11,108000.0,108033.51,14.80362
2025-07-07 20:30:00,108033.52,108140.5,108033.51,108140.49,6.31383
2025-07-07 20:35:00,108140.49,108140.5,108080.0,108080.0,15.21008
2025-07-07 20:40:00,108080.0,108084.98,108004.98,108004.98,19.46837
2025-07-07 20:45:00,108004.98,108004.99,107869.95,107914.06,34.84467
2025-07-07 20:50:00,107914.06,107964.0,107891.47,107940.84,14.26991
2025-07-07 20:55:00,107940.84,107941.41,107880.0,107886.85,16.26538
2025-07-07 21:00:00,107886.85,107950.81,107880.0,107950.81,23.60017
2025-07-07 21:05:00,107950.8,107973.39,107950.8,107973.39,12.52658
2025-07-07 21:10:00,107973.39,107973.62,107958.53,107958.53,16.57137
2025-07-07 21:15:00,107958.53,107958.54,107943.38,107943.38,9.06661
2025-07-07 21:20:00,107943.38,107943.39,107826.34,107831.72,62.54107
2025-07-07 21:25:00,107831.73,107831.73,107800.01,107800.01,29.25526
2025-07-07 21:30:00,107800.01,108043.44,107800.01,107964.14,31.63432
2025-07-07 21:35:00,107964.14,108120.01,107942.21,108076.93,29.03109
2025-07-07 21:40:00,108076.93,108117.41,108008.61,108061.54,24.40625
2025-07-07 21:45:00,108061.54,108200.0,108061.53,108200.0,15.11899
2025-07-07 21:50:00,108199.99,108213.0,108199.99,108208.12,15.61547
2025-07-07 21:55:00,108208.12,108208.13,108132.4,108166.95,14.6169
2025-07-07 22:00:00,108166.94,108180.0,107973.06,107987.57,27.18977
2025-07-07 22:05:00,107987.58,108135.17,107987.58,108089.84,20.40537
2025-07-07 22:10:00,108089.83,108089.84,108022.52,108047.83,6.87037
2025-07-07 22:15:00,108047.83,108100.0,108008.0,108008.01,15.1906
2025-07-07 22:20:00,108008.01,108052.0,108002.56,108051.99,11.87537
2025-07-07 22:25:00,108051.99,108076.78,107995.33,107995.34,13.74355
2025-07-07 22:30:00,107995.33,108044.27,107989.99,108044.26,9.17305
2025-07-07 22:35:00,108044.26,108058.38,108015.68,108052.87,21.38248
2025-07-07 22:40:00,108052.88,108080.88,108013.86,108080.88,33.58005
2025-07-07 22:45:00,108080.88,108086.91,108012.85,108025.52,44.73571
2025-07-07 22:50:00,108025.53,108032.02,108009.86,108009.87,10.21135
2025-07-07 22:55:00,108009.87,108019.24,108009.86,108019.23,8.5195
2025-07-07 23:00:00,108019.23,108069.29,108019.23,108069.29,10.53446
2025-07-07 23:05:00,108069.29,108167.8,108069.28,108130.37,16.07956
2025-07-07 23:10:00,108130.38,108232.34,108122.15,108189.77,18.65917
2025-07-07 23:15:00,108189.77,108211.61,108172.47,108172.47,5.20557
2025-07-07 23:20:00,108172.48,108196.0,108172.46,108179.76,9.43079
2025-07-07 23:25:00,108179.76,108179.77,108179.76,108179.76,7.06673
2025-07-07 23:30:00,108179.77,108280.0,108179.76,108280.0,17.03627
